PWS ID,PWS Name,EPA Region,Primacy Agency,PWS Type,Primacy Type,Owner Type,Primary Source,Activity Status,Deactivation Date,Season Begin Date,Season End Date,Is Wholesaler,Pop Cat 5,Pop Cat 11,Population Served Count,Is Outstanding Performer,Outstanding Performer Date,Is Source Water Protected,Source Water Protection Date,Service Connections Count,Seasonal Startup System,Org Name,Admin Name,Email Address,Phone Number,Phone Ext Number,Fax Number,Alt Phone Number,Address Line1,Address Line2,City Name,State Code,Zip Code,Country Code,First Reported Date,Last Reported Date,GW or SW,Is School Or Daycare,GW or SW Code
MA1225040,FARMINGTON RIVER REG ELEM SCHOOL,Region 1,Massachusetts,Non-Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,101-500,225,,,,,1,,FARMINGTON RIVER REG. ELEM. SCHOOL,JEFF GREY,JGRAY@FRRSD.ORG,4132694466,,4132697659,4137170046,P.O. BOX 679,555 NORTH MAIN ROAD,OTIS,MA,01253,US,11-APR-2000,15-SEP-2021,Groundwater,Y,GW
MA1143013,NORWICH LAKE FARM  LOWER SYSTEM,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,174,,,,,59,,NORWICH LAKE ASSOCIATION,TODD T SPOONER,tezspooner@comcast.net,4136678830,,,4136678783,101 NORWICH LAKE,,HUNTINGTON,MA,01050,US,07-OCT-1998,15-SEP-2021,Groundwater,N,GW
MA2287025,STURBRIDGE CROSSING CONDOMINIUM,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,<=100,52,,,,,33,,STURCROSS TRUST,TAYLOR L NELSON,STURCROSS01566@GMAIL.COM,7742308888,,5083475484,,P.O. BOX 572,,STURBRIDGE,MA,01566,US,18-NOV-1991,15-SEP-2021,Groundwater,N,GW
MA3107002,PURE WATER EXPRESS (VND),Region 1,Massachusetts,Transient non-community system,State,Private,Surface water purchased,Active,,01-01,12-31,N,<=500,<=100,50,,,,,1,,"PURE WATER SYSTEMS, INC.",JOHN L KNOWLTON,JOHNLKNOWLTON@GMAIL.COM,9782812345,,9782812345,9782831063,35 SALT ISLAND ROAD,,GLOUCESTER,MA,01930,US,07-OCT-1998,15-SEP-2021,Surface water,N,SW
MA2332006,THE WOODS AT WESTMINSTER,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,100,,,,,2,,THE WOODS AT WESTMINSTER,DANIEL T BARTKUS,WOODSOFWESTMINSTER@COMCAST.NET,9788740500,,9788740777,,23 ROCK MAPLE LN,,WESTMINSTER,MA,01473,US,07-OCT-1998,15-SEP-2021,Groundwater,N,GW
MA1236016,DCR BERKSHIRE REGIONAL HQ,Region 1,Massachusetts,Transient non-community system,State,State government,Ground water,Active,,01-01,12-31,N,<=500,<=100,26,,,,,1,,DCR BERKSHIRE REGIONAL HQ,SARA NORTHRUP REGIONAL ENGINEER,SAR.NORTHRUP@MASS.GOV,4134428928,,4134425860,4135221272,PO BOX 1433,,PITTSFIELD,MA,01202,US,07-OCT-1998,15-SEP-2021,Groundwater,N,GW
MA4293007,SIMPSON SPRING (TAUNTON) VEND,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water purchased,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,SIMPSON SPRING COMPANY,JAMES BERTARELLI,JIMBERTARELLI@AOL.COM,5082384472,,5082385691,,P.O. BOX 328,,SOUTH EASTON,MA,02375,US,07-OCT-1998,15-SEP-2021,Groundwater,N,GW
MA1022028,DREAM AWAY LODGE,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,50,,,,,1,,DREAM AWAY LODGE,DANIEL OSMAN,dreamawaylodge@aol.com,4136238725,,,,1342 COUNTY RD,,BECKET,MA,01223,US,07-OCT-1998,15-SEP-2021,Groundwater,N,GW
MA1130002,HEATH ELEMENTARY SCHOOL,Region 1,Massachusetts,Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,<=100,30,,,,,1,,HEATH ELEMETARY SCHOOL,TIMOTHY LIVELY LIVELY,LIVELYTIM53@GMAIL.COM,4133375307,,4133375507,4133374742,C/O TIM LIVELY,18 JACOBS RD,HEATH,MA,01346,US,19-JUN-1995,15-SEP-2021,Groundwater,Y,GW
MA1091000,ERVING WATER DEPT,Region 1,Massachusetts,Community water system,State,Local government,Ground water,Active,,,,N,"501-3,300","501-1,000",561,,,,,270,,ERVING WATER DEPT,PETER P SANDERS,PETER.SANDERS@ERVING-MA.GOV,4134222800,,4134222808,4136523152,12 EAST MAIN ST,,ERVING,MA,01344,US,15-DEC-1993,15-SEP-2021,Groundwater,N,GW
MA2115009,STILL MEADOW,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,<=100,50,,,,,10,,STILL MEADOW VILLAGE CONDOMINIUM TRUST,TERRY O'HAGAN,T.OHAGAN@HASELMEIER.COM,4693866950,,,,ATTN:  TERRY O'HAGAN,285 NASHUA ROAD,GROTON,MA,01450,US,20-JAN-1981,15-SEP-2021,Groundwater,N,GW
MA2290016,BLACKSTONE NATIONAL GOLF CLUB,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,200,,,,,1,,BLACKSTONE NATIONAL GOLF CLUB,MICHAEL GORDON,kmbh2o@aol.com,5088652111,,5088658666,,227 PUTNAM HILL RD,,SUTTON,MA,01590,US,20-JAN-1981,15-SEP-2021,Groundwater,N,GW
MA4052070,TOWNHOUSES @ COPPER LANTERN,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,101-500,176,,,,,44,,GREAT NORTH PROPERTY MANAGEMENT,ROBERT LINNEY,BOB.LINNEY@GREATNORTH.NET,5087595555,,,6034364100,"3 HOLLAND WAY, SUITE 201",,EXETER,NH,03833,US,27-AUG-2007,15-SEP-2021,Groundwater,N,GW
MA4052058,CARVER COUNCIL ON AGING,Region 1,Massachusetts,Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,CARVER COUNCIL ON AGING,DAVID SIEDENTOPF,DSIEDENTOPF@CARVERMA.ORG,5088664698,,,5085642420,48 LAKEVIEW ST,PO BOX 618,SOUTH CARVER,MA,02366,US,17-AUG-1996,15-SEP-2021,Groundwater,N,GW
MA1068006,CONWAY GRAMMAR SCHOOL,Region 1,Massachusetts,Non-Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,101-500,261,,,,,1,,CONWAY GRAMMAR SCHOOL,KRISTEN GORDON,KRISTEN.GORDON@FRSU38.ORG,4133694239,,4133694017,,C/O SUPT. OF SCHOOLS - ATTN   P. LIGHT,"219 CHRISTIAN LANE, RFD 1",SOUTH DEERFIELD,MA,01373,US,19-JUN-1995,15-SEP-2021,Groundwater,Y,GW
MA2110000,GRAFTON WATER DISTRICT,Region 1,Massachusetts,Community water system,State,Local government,Ground water,Active,,,,N,"10,001-100,000","10,001-50,000","10,925",,,,,4439,,GRAFTON WATER DISTRICT,MATT E PEARSON,graftonh20@aol.com,5088392302,,5088392367,,P.O. BOX 537,44 MILLBURY ST.,GRAFTON,MA,01519,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA2110001,SOUTH GRAFTON WATER DISTRICT,Region 1,Massachusetts,Community water system,State,Local government,Groundwater under influence of surface water,Active,,,,N,"501-3,300","1,001-3,300","3,236",,,,,918,,SOUTH GRAFTON WATER DISTRICT,STEVEN R LEMOINE,STEVENSGWD@GMAIL.COM,5088390512,,5088394667,,370 PROVIDENCE ROAD,,SOUTH GRAFTON,MA,01560,US,26-FEB-1979,15-SEP-2021,Surface water,N,SW
MA2115000,GROTON WATER DEPARTMENT,Region 1,Massachusetts,Community water system,State,Local government,Ground water,Active,,,,N,"3,301-10,000","3,301-10,000","5,229",,,,,2211,,GROTON WATER DEPARTMENT,THOMAS D ORCUTT,TORCUTT@GROTONMA.GOV,9784481122,,9784481123,,173 MAIN ST,,GROTON,MA,01450,US,26-FEB-1979,15-SEP-2021,Groundwater,N,GW
MA2115001,WEST GROTON WATER SUPPLY DISTRICT,Region 1,Massachusetts,Community water system,State,Local government,Ground water,Active,,,,N,"501-3,300","1,001-3,300","1,805",,,,,647,,WEST GROTON WATER SUPPLY DISTRICT,PAUL W CURTIN,info@westgrotonwater.org,9784483711,,9784499611,9783375265,P.O. BOX 246,,WEST GROTON,MA,01472,US,26-FEB-1979,15-SEP-2021,Groundwater,N,GW
MA1124000,HARDWICK CENTER WATER DISTRICT,Region 1,Massachusetts,Community water system,State,Local government,Ground water,Active,,,,N,<=500,<=100,80,,,,,18,,HARDWICK CENTER WATER DISTRICT,ROBERT J FLAGG,eastnationalwater@comcast.net,4134778590,,4134776703,4134679300,P.O. BOX 117,,GILBERTVILLE,MA,01031,US,07-MAY-1985,15-SEP-2021,Groundwater,N,GW
MA4052060,PINE VIEW PLAZA / 73 MAIN ST CONDO TRUST,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,50,,,,,1,,"73 MAIN ST CONDO TRUST, C/O R. NUTTER",ROBERT NUTTER,BOB@RMNMECHANICAL.COM,5082303552,,,5088303552,RMN MECHANICAL CONTRACTING,"UNIT C, 73 MAIN STREET",CARVER,MA,02330,US,17-AUG-1996,15-SEP-2021,Groundwater,N,GW
MA1053027,CHARLEMONT 4FAMILY STORE,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,300,,,,,1,,CHARLEMONT 4FAMILY STORE,AMYN MERCHANT,AMYNMERCHANT786@GMAIL.COM,4133395309,,,,P.O. BOX 2031,,CHARLEMONT,MA,01339,US,31-DEC-1996,15-SEP-2021,Groundwater,N,GW
MA1053028,ZOAR OUTDOOR,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,74,,,,,2,,ZOAR OUTDOOR,KEVIN MCMILLAN,KEVIN@ZOAROUTDOOR.COM,4133394010,,4133378436,,P.O. BOX 245,7 MAIN STREET,CHARLEMONT,MA,01339,US,31-DEC-1996,15-SEP-2021,Groundwater,N,GW
MA1069009,SHIRE VILLAGE CAMP,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,06-29,08-31,N,<=500,101-500,135,,,,,3,Not Pressurized all Year,SHIRE VILLAGE CAMP,STEPHANIE RABINS,STM.WATERWORKS@GMAIL.COM,4136342281,,,,MELLOR ROAD,,CUMMINGTON,MA,01026,US,31-DEC-1996,15-SEP-2021,Groundwater,N,GW
MA1113027,THORNEWOOD INN,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,38,,,,,1,,THORNEWOOD INN,DAVID THORNE,info@thornewoodinn.com,4135283828,,,,ROUTE 7 - 453 STOCKBRIDGE ROAD,,GREAT BARRINGTON,MA,01230,US,31-DEC-1996,15-SEP-2021,Groundwater,N,GW
MA1223011,KDMK LLC,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,50,,,,,1,,KDMK LLC,DAVID BARDSLEY,DAVE@ACTIONRG.COM,9782489600,,,,DAVID BARDSLEY JR,245 TULLY ROAD,ORANGE,MA,01364,US,31-DEC-1996,15-SEP-2021,Groundwater,N,GW
MA1053026,BERKSHIRE PIZZERIA,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,BERKSHIRE PIZZERIA,GREGORY C ROWEHL,INFO@BERKSHIREPIZZERIA.COM,4133375501,,,4133394472,72 MAIN STREET,,CHARLEMONT,MA,01339,US,31-DEC-1996,15-SEP-2021,Groundwater,N,GW
MA1191007,WESTVIEW FARM,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,04-01,10-31,N,<=500,<=100,100,,,,,1,Not Pressurized all Year,WESTVIEW FARM,DAVID BRADWAY,EASTNATIONALWATER@COMCAST.NET,4132675355,,4132675373,,111 EAST HILL RD,,MONSON,MA,01057,US,31-DEC-1996,15-SEP-2021,Groundwater,N,GW
MA3056003,PRIMO WATER @ HANNAFORD,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water purchased,Active,,01-01,12-31,N,<=500,<=100,50,,,,,1,,PRIMO WATER,MICHAEL FALCIONI,MFALCIONI@PRIMOWATER.COM,9784599304,,,7605716118,2615 TEMPLE HEIGHTS DRIVE,,OCEANSIDE,CA,92056,US,26-FEB-1979,15-SEP-2021,Groundwater,N,GW
MA1255004,ROYALSTON COMMUNITY SCHOOL,Region 1,Massachusetts,Non-Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,101-500,200,,,,,1,,ROYALSTON COMMUNITY SCHOOL,STEVE FEMININO,SFEMINOJR@ARRSD.ORG,9782492400,,9782492402,,ATHOL/ROYALSTON SUPT. OF SCHOOLS,P.O. BOX 968,ATHOL,MA,01331,US,27-NOV-1996,15-SEP-2021,Groundwater,Y,GW
MA1306005,LAKE GEORGE TAVERN,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,55,,,,,1,,LAKE GEORGE TAVERN,NICHOLAS KATSOUNAKIS,EASTNATIONALWATER@COMCAST.NET,4134272353,,4135252684,4135751973,2 MAIN ST,,WALES,MA,01081,US,04-APR-1996,15-SEP-2021,Groundwater,N,GW
MA2241012,MOUNTAIN BARN RESTAURANT,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,125,,,,,1,,MOUNTAIN BARN RESTAURANT,WILLIAM ZOTTOLI,CZDEFOSSE@YAHOO.COM,9784642004,,9784645569,,P.O. BOX 327,,PRINCETON,MA,01541,US,04-APR-1996,15-SEP-2021,Groundwater,N,GW
MA2147006,U.S. ARMY DEVENS (SOUTH POST),Region 1,Massachusetts,Transient non-community system,State,Federal government,Ground water,Active,,01-01,12-31,N,<=500,101-500,209,,,,,3,,U.S. ARMY GARRISON FORT DEVENS,SUZANNE RICHARDSON,SUZANNE.F.RICHARDSON2.CIV@MAIL.MIL,9787962644,,9787962557,9786156086,ATTN:  RAY PRISK,30 QUEBEC STREET UNIT 34 BLDG 666,DEVENS,MA,01434,US,20-JAN-1981,15-SEP-2021,Groundwater,N,GW
MA2286026,ARBOR GLEN CONDOMINIUMS,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,101-500,132,,,,,66,,BUTLER PROPERTY MANAGEMENT,MATTHEW YADGOOD,MATT@JBUTLERPROPERTYMGMT.COM,5086210876,,,9786949004,"2500 MAIN STREET, SUITE 205",,TEWKSBURY,MA,01876,US,18-SEP-2007,15-SEP-2021,Groundwater,N,GW
MA2054017,DRESSER HILL FARM DAIRY,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,30,,,,,2,,DRESSER HILL FARM DAIRY,DAN SAAD,BUTCHJACKSONJR@CHARTER.NET,5082487870,,5088859072,,290 DRESSER HILL RD,,CHARLTON,MA,01507,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA2054020,HERITAGE COUNTRY CLUB,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,04-01,11-30,N,<=500,<=100,100,,,,,1,Not Pressurized all Year,HERITAGE COUNTRY CLUB,WILLIAM PLANTE,BPLANTE11@GMAIL.COM,5082485111,,5082483592,,C/O WILLIAM PLANTE,P.O. BOX 220,CHARLTON,MA,01507,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA3295000,TEWKSBURY WATER DEPARTMENT,Region 1,Massachusetts,Community water system,State,Local government,Surface water,Active,,,,N,"10,001-100,000","10,001-50,000","31,044",,,,,10426,,TEWKSBURY WATER DEPARTMENT,SCOTT BRINCH,SBRINCH@TEWKSBURY-MA.GOV,9788638011,,,,71 MERRIMACK DR,,TEWKSBURY,MA,01876,US,26-FEB-1979,15-SEP-2021,Surface water,N,SW
MA3295001,TEWKSBURY HOSPITAL,Region 1,Massachusetts,Community water system,State,State government,Ground water,Active,,,,N,"501-3,300","1,001-3,300","2,500",,,,,38,,TEWKSBURY HOSPITAL,SCOTT CONSAUL,scott.consaul@state.ma.us,9788517321,,9788515648,,365 EAST ST,,TEWKSBURY,MA,01876,US,26-FEB-1979,15-SEP-2021,Groundwater,N,GW
MA3298000,TOPSFIELD WATER DEPARTMENT,Region 1,Massachusetts,Community water system,State,Local government,Ground water,Active,,,,N,"3,301-10,000","3,301-10,000","5,257",,,,,1848,,TOPSFIELD WATER DEPARTMENT,GREGORY R KROM,gkrom@topsfield-ma.gov,9788871517,,9788871543,,279 BOSTON ST,,TOPSFIELD,MA,01983,US,26-FEB-1979,15-SEP-2021,Groundwater,N,GW
MA4062004,BEACH PLUM INN,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,05-18,09-13,N,<=500,<=100,80,,,,,1,Not Pressurized all Year,BEACH PLUM INN,COURTNEY E MOREIS,MOREISCOURTNEY@GMAIL.COM,5086459454,,5086459500,7742851778,P.O. BOX 38,,MENEMSHA,MA,02552,US,15-DEC-1993,15-SEP-2021,Groundwater,N,GW
MA4261020,SANDWICH TOWN HALL SPRING,Region 1,Massachusetts,Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,TOWN OF SANDWICH BOARD OF HEALTH,DAVID MASON,DMASON@TOWNOFSANDWICH.NET,5088884200,,5088330018,5088338025,16 JAN SEBASTIAN DRIVE,,SANDWICH,MA,02563,US,13-FEB-1991,15-SEP-2021,Groundwater,N,GW
MA4062002,CHILMARK TAVERN,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,05-01,09-30,N,<=500,<=100,99,,,,,2,,CHILMARK TAVERN,JUDITH J LORUSSO,JUDYLORUSSO@GMAIL.COM,5086452287,,5086453817,,377 SOUTH ROAD,,CHILMARK,MA,02535,US,15-DEC-1993,15-SEP-2021,Groundwater,N,GW
MA4062006,CHILMARK COMMUNITY CENTER,Region 1,Massachusetts,Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,101-500,200,,,,,2,,CHILMARK COMMUNITY CENTER / BOH,MARINA LENT,BOH@CHILMARKMA.GOV,5086452105,,5086452110,,P.O. BOX 119,,CHILMARK,MA,02535,US,15-DEC-1993,15-SEP-2021,Groundwater,N,GW
MA4095001,EAST END SPORTSMENS CLUB,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,06-15,10-15,N,<=500,<=100,50,,,,,1,Not Pressurized all Year,"EAST END SPORTSMEN'S CLUB, INC.",RANDY A CLARKSON,RCLARKSON4855@GMAIL.COM,5086781820,,,5084006681,P.O. BOX 5187,FLINT STATION,FALL RIVER,MA,02723,US,26-FEB-1979,15-SEP-2021,Groundwater,N,GW
MA4146031,ORCHID OF HAWAII,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,75,,,,,1,,ORCHID OF HAWAII,RANDY A CLARKSON,RCLARKSON4855@GMAIL.COM,5089460088,,,5084006681,201 BEDFORD ST,,LAKEVILLE,MA,02347,US,15-DEC-1993,15-SEP-2021,Groundwater,N,GW
MA4131001,DCR WOMPATUCK ST. PK.  MT. BLUE SPRING,Region 1,Massachusetts,Transient non-community system,State,State government,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,1,,DCR WOMPATUCK STATE PARK,BRIAN HAAK,BRIAN.HAAK@MASS.GOV,7817497160,,,6177195476,30 SHIPYARD DRIVE,,HINGHAM,MA,02043,US,26-FEB-1979,15-SEP-2021,Groundwater,N,GW
MA4086053,STARFISH CONDOMINIUM TRUST,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,04-01,10-15,N,<=500,<=100,25,,,,,16,Not Pressurized all Year,STARFISH CONDOMINIUM TRUST,SHARON GRIP,STARFISHCONDOTRUST@GMAIL.COM,8609197257,,,,459 JEROME AVENUE,,BURLINGTON,CT,06013,US,07-OCT-1998,15-SEP-2021,Groundwater,N,GW
MA1024011,DCR QUABBIN ADMINISTRATION BUILDING,Region 1,Massachusetts,Non-Transient non-community system,State,State government,Ground water,Active,,01-01,12-31,N,<=500,<=100,80,,,,,1,,QUABBIN ADMINISTRATION BUILDING,SCOTT A CAMPBELL,SCOTT.CAMPBELL@MASS.GOV,4133236921,,4132137914,8572298659,485 WARE RD,,BELCHERTOWN,MA,01007,US,19-JUN-1995,15-SEP-2021,Groundwater,N,GW
MA4052065,MAIN STREET COURT CONDOMINIUM TRUST,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,6,,MAIN STREET COURT CONDOMINIUM TRUST,DR. NORMAN  R SIMPSON,VETERINARYTEAM@GMAIL.COM,7817331279,,,,C/O DR. NORMAN R. SIMPSON,P.O. BOX 717,CARVER,MA,02330,US,12-JUN-1998,15-SEP-2021,Groundwater,N,GW
MA4296008,WEST TISBURY TOWN HALL,Region 1,Massachusetts,Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,3,,WEST TISBURY BOARD OF HEALTH,OMAR M JOHNSON,boh@westtisbury-ma.gov,5086960105,,5086960111,,P.O. BOX 278,,WEST TISBURY,MA,02575,US,15-AUG-1984,15-SEP-2021,Groundwater,N,GW
MA4318030,FLYING FISH CAFE AND DELI,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,05-15,10-18,N,<=500,<=100,100,,,,,1,Not Pressurized all Year,FLYING FISH CAFE AND DELI,SARAH ROBIN,SARAHRR@EARTHLINK.NET,7742160932,,,,P.O. BOX 688,,WELLFLEET,MA,02667,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA1113001,MADDEN OPEN HEART CLUB,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,06-01,08-31,N,<=500,<=100,100,,,,,1,Not Pressurized all Year,"MADDEN OPEN HEART CLUB, INC.",DAVID ZALEON,djzaleon@hotmail.com,4135282229,,4135286553,,250 MONUMENT VALLEY ROAD,,GREAT BARRINGTON,MA,01230,US,26-FEB-1979,15-SEP-2021,Groundwater,N,GW
MA1120004,LA CUCINA DE HAMPDEN,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,85,,,,,1,,LA CUCINA DE HAMPDEN,RICHARD MANAGER,EASTNATIONALWATER@COMCAST.NET,4135668324,,4135660064,4135304797,1 ALLEN ST,,HAMPDEN,MA,01036,US,29-FEB-1980,15-SEP-2021,Groundwater,N,GW
MA2054056,HOLY VIRGIN MARY SPIRITUAL VINEYARD,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,100,,,,,12,,ST. MARK COPTIC ORTHODOX CHURCH,MAGDY FALTAOUS,MAGDYSF@AOL.COM,5082481990,,,5082776416,145 OAK STREET,,NATICK,MA,01760,US,31-DEC-1996,15-SEP-2021,Groundwater,N,GW
MA2054062,FOREIGN AUTO SERVICE,Region 1,Massachusetts,Non-Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,40,,,,,1,,"FOREIGN AUTO SERVICING, INC.",RUBIN GOMEZ,RGOMEZ@VEHICLE-OUTFITTERS.COM,5082480005,,5082485087,4135314456,P.O. BOX 96,,SOUTHBRIDGE,MA,01550,US,31-DEC-1996,15-SEP-2021,Groundwater,N,GW
MA2034022,BROOMFIELD LABORATORIES,Region 1,Massachusetts,Non-Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,25,,,,,2,,BROOMFIELD LABORATORIES,ANDREW BROOMFIELD,KMBH2O@AOL.COM,9783680931,,9787792954,9787727774,164 STILL RIVER RD,,BOLTON,MA,01740,US,31-DEC-1996,15-SEP-2021,Groundwater,N,GW
MA4318107,WELLFLEET APARTMENTS,Region 1,Massachusetts,Community water system,State,Local government,Ground water,Active,,,,N,<=500,<=100,48,,,,,5,,WELLFLEET APARTMENTS,ROB DOANE,ROB@CAPECDP.ORG,5082407873,,5082405085,,C/O COMMUNITY DEVELOPMENT PARTNERSHIP,"3 MAIN STREET MERCANTILE, UNIT #7",EASTHAM,MA,02642,US,04-OCT-2002,15-SEP-2021,Groundwater,N,GW
MA1329006,KOSINSKI FARM,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,50,,,,,1,,KOSINSKI FARM,SUSAN KOSINSKI,SUSAN@RAVENHOLLOWWINERY.COM,4138960474,,,,420 RUSSELLVILLE RD,,WESTFIELD,MA,01085,US,08-APR-2003,15-SEP-2021,Groundwater,N,GW
MA2140011,SILVERLEAF HOLLOW CONDOMINIUMS,Region 1,Massachusetts,Community water system,State,Private,Ground water,Active,,,,N,<=500,<=100,40,,,,,20,,SILVERLEAF HOLLOW CONDOMINIUM TRUST,BRIAN SICILIANO,BRIANSIS@CHARTER.NET,9787541016,,,9788080307,99 SOUTH COVE RD,,HUBBARDSTON,MA,01452,US,17-MAY-1993,15-SEP-2021,Groundwater,N,GW
MA1267008,OPTION INSTITUTE AND FELLOWSHIP,Region 1,Massachusetts,Non-Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,101,,,,,5,,OPTION INSTITUTE AND FELLOWSHIP,TIM FUSCO,TFUSCO@OPTION.ORG,4132298063,,4132298931,,2080 SOUTH UNDERMOUNTAIN ROAD,ATTN   PROPERTY DEPARTMENT,SHEFFIELD,MA,01257,US,15-DEC-1993,15-SEP-2021,Groundwater,N,GW
MA2287024,PILOT TRAVEL CENTER,Region 1,Massachusetts,Non-Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,250,,,,,3,,PILOT TRAVEL CENTERS LLC,LIZ  PETERSON,LIZ.PETERSON@PILOTTRAVELCENTERS.COM,8655887488,,8652971477,8654743802,5508 LONAS RD,,KNOXVILLE,TN,37909,US,15-DEC-1993,15-SEP-2021,Groundwater,N,GW
MA1331007,WESTHAMPTON ELEMENTARY SCHOOL,Region 1,Massachusetts,Non-Transient non-community system,State,Local government,Ground water,Active,,01-01,12-31,N,<=500,101-500,160,,,,,1,,WESTHAMPTON ELEMENTARY SCHOOL,DEANE BATES,dwbates@comcast.net,4135270561,,4135299753,,HAMPSHIRE REGIONAL SCHOOL DISTRICT,19 STAGE ROAD,WESTHAMPTON,MA,01027,US,15-DEC-1993,15-SEP-2021,Groundwater,Y,GW
MA1152010,PLEASANT VALLEY WILDLIFE SANCTUARY,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,<=100,50,,,,,2,,PLEASANT VALLEY WILDLIFE SANCTUARY,REBECCA CUSHING,BCUSHING@MASSAUDUBON.ORG,4136370320,,4136370499,,ATTN   REBECCA CUSHING,472 WEST MOUNTAIN ROAD,LENOX,MA,01240,US,15-DEC-1993,15-SEP-2021,Groundwater,N,GW
MA1111033,CUMBERLAND FARMS #2403,Region 1,Massachusetts,Transient non-community system,State,Private,Ground water,Active,,01-01,12-31,N,<=500,101-500,200,,,,,1,,CUMBERLAND FARMS INC  DIVISION #47,MARK SOUZA,PPLANT@CUMBERLANDFARMS.COM,8884233499,,4132834609,4019341827,C/O MAINTENANCE MGR. MARK SOUZA,2643 HARTFORD AVENUE,JOHNSTON,RI,02919,US,31-DEC-1996,15-SEP-2021,Groundwater,N,GW
